_id,name,option,score,content
658ff49811c27a0fb900d297,froz****,"선택 옵션\nAccent Plate, Gingerbread",5,딜떠서 구매했어요\n\n배송은 2주정도 걸렸구요\n\n장바구니에 8개월정도 담아두고\n가격변동 지켜보다\n핫딜떠서 구매했어요\n\n제가본중 최고가가 오만칠처넌였는데요\n\n딜가격 너무저렴해 언능 구매했어요\n핫딜가격 이만칠천이배건였는데\n우주패스오처넌쿠폰사용해\n이만이천이배건에 구매했어요\n\n배송박스 열어보니\n박스는 한쪽구탱이 찌그러져 ？겨있었고\n먼지가 엄청 많이 묻어있어 \n물티슈로 닦았어요\n아~진짜ㆍ\n열기전에 \n오만가지생각이 다 들어요~\n깨져있을까봐말이죠 \n\n사탕썰매접시\n박스에 스티커가 붙어있는데요~\n그 스티커에 \n싸이즈등 상품기본정보가있어요\n어떤건 가격정보까지 나와있어요\n\n전 사탕넣을용도로 산게 아니구요\n냅킨ㆍ수저나이프포크 넣어두려고요\n한쪽에 놔두면\n필요시 쓰~윽~ 가져가 쓸수있게요\n꽃을 놓아둬도 아주 예쁠것같아요~ ㅎㅎ\n\n도자기색상 사진대로이며 이뻐요\n실금가거나 깨진곳없었고\n썰매모양으로 접시 안쪽도 꽤 넓구요~\n호랑가시나무잎 색상은 조금 흐리긴하나\n썰매만 놓고 봤을땐 괜찮아요~\n하지만\n그릇세팅 하고나면\n색상흐린게 티가날것같아요\n어쩐일인지\n썰매바닥 거친면없이 매끈하네요 ㅋㅋ\n메덴ㅡ차이나 이지만\n\n클쓰마쓰 생각나는 아주 예쁜사탕접시에요\n\n*물건확인하실땐*\n진짜 꼬옴꼼히 보셔야해요\n*실제경험이에요*\n이게 도자기다보니 반짝반짝 빛나잖아요~?\n그래서\n불빛 여러방향각도로 비춰봐야해요\n실금간건 ？아내기 힘들어요\n내몸방향을 돌려서도 봐줘야해요\n치즈보드구매했을때 \n멀쩡한줄알았는데 세상에~\n고리안쪽부분 실금간게 \n불빛등지고 몸도돌려서 ？은거였거든요\n그러니\n귀찮타마시고 바로바로 확인하는걸로~\n\n예쁜아이들로만 받으셨음좋겠네요
658ff49811c27a0fb900d298,e5pa***************,선택 옵션\nCheese Slab,5,더보기
658ff49811c27a0fb900d299,psh9***,선택 옵션 Oblong Platter,5,장바구니에 계속 넣어두었었는데\n핫딜떠서 구매했어요\n\n주문후 6일만에 빠른배송받았어요\n\n박스에 에어비닐넣어져 잘 받았어요\n\n배송받자마자 너어무좋아\n밥먹다말고 바로 개봉했드랬죠~\n\n먼저 소금후추통 개봉했구요\n다음은 요녀석\n브래드 접시 ㆍ\n\n음~\n색이 약간 노랗네요\n깨진곳 있나 꼼꼼하게 살펴봤는데\n멀쩡해요\n호랑가시 그림도 \n삐뚤이없이 예쁘게 잘 칠해져있구요\n눈물도 흘리지 않았고\n금테두리도 수전증없이 \n왠일로 선이 선명해 잘 반짝이네요~\n접시 바닥면도 거친면없이 매끈해요\n\n메덴ㅡ차이나인데 머선일이고~\n\n육안으로만봐선 몰라요~\n진짜 낭패본적 있거덩요 ㆍ\n스크레치 나중에 알았지만\n기간지나 아무도움 받지 못했어요\n그후론\n손끝으로 사알~살~ 다 만져봐요\n꼼꼼하게요\n왜냐면\n가격이 너무 사악하니까말이죠\n\n브래드 접시 \n빵 놓기도 하지만\n전 수저포크 써빙용도로도 사용해묘\n올려놓으면 필요한사람 쓱~ 가져가거덩요\n내맘대로 사용하는거져 머~\n\n핫딜떠서\n소금후추통과 같이 구매해\n오처넌쿠폰 사용해서\n아주아주 착한가격에 구매했어요\n\n11번가 블프때 쿠폰 왕창뿌려서\n달러가 조금 내려가긴했지만\n다시는 예전가격으로 구매 못 할것 같아\n빨리 구매했어요\n \n그리고\n귀찮터라도 해외배송은 \n받는즉시 바로 하자있나 보셔야해요
658ff49811c27a0fb900d29a,psh9***,선택 옵션 Party Plate,5,더보기
658ff49811c27a0fb900d29b,올챙,"선택 옵션 Accent Plate, Gingerbread",5,딜떠서 구매했어요\n\n배송 빠르게 잘 받았어요\n\n한번에 여러가지 음식 놓을 수있어 좋아요\n남은 음식 보관하기도 좋고\n간식 놔두기도 좋네요 \n이쁘고 편해요\n이름대로 멀티네요~
658ff49811c27a0fb900d29c,anna****,선택 옵션 Cheese Slab,5,더보기
658ff49811c27a0fb900d29d,sgoe***,선택 옵션 Gravy Boat with Stand,5,딜떠서 구매했어요\n\n배송 깨지지않고 빠르고 안전하게 잘 받았어요\n\n쌓는 그릇이라 용이하게 쓰이더라구요\n\n개인으로 사용하니\n아주 좋아해서 \n하나 더 구매했어요
658ff49811c27a0fb900d29e,떡대짱,선택 옵션 2-Tiered Server,5,더보기
658ff49811c27a0fb900d29f,올챙,선택 옵션 Party Plate,5,아마존 레녹스 첫 구매예요 함께  주문한 5종 세트 중 접시 하나가 와장창 깨져 있어 맘이 아프나 그래도 요건 말짱 해서 안도의  시간을~~^^크기 한 번 보세요^^ 깨진  제 접시도ㅠㅠ
658ff49811c27a0fb900d2a0,keep*****,선택 옵션 Cracker Tray,5,전부터 사려고 보고 있었는데\n가격이 비싼듯하여 지켜보다가 이정도면 되었다 생각하고 구입했어요. \n인보이스에 16.8달러\n저는 21000원 정도에 구입했어요.\n무게가 묵직하여 직구하면 배송비도 만만치 않을듯해요.\n\n포장은 상자에 얇은 미국 공기뿐인데 안깨지고 오는게 신기해요\n티나임에 사용하면 이쁘더라구요^^
658ff49811c27a0fb900d2a1,올챙,"선택 옵션 Accent Plate, Gingerbread",5,더보기
658ff49811c27a0fb900d2a2,froz****,선택 옵션 Cheese Plate with Knife,5,캬~~ 빨리 파티 하고 싶어요~~^^\n치즈도 올리고 과일도 올리고~~\n사이즈는 손바닥 두 배 보다 커요~~\n색깔은 약간 아이보리?!…\n비교해보라고 트리 접시와 같이 찍어봤어요.\n포장은 상자안에 비닐로만 되어 왔는데\n깨지지않고 안전하게 온게 신기방기예요~~\n또 구매할게요~~^^
658ff49811c27a0fb900d2a3,휘야맘03,선택 옵션 2-Tiered Server,5,더보기
658ff49811c27a0fb900d2a4,ljc5***,선택 옵션 Treat Bowl,5,뭐야~ 왜케 이뻐요~~\n우리 딸들 여기에다 오늘 간식 줄거예여~ ^^\n사이즈는 손바닥 사이즈라 더 귀여워요.\n포장은 상자안에 스티로폼안에 비닐\n안깨지게 잘 왔어요~^^
658ff49811c27a0fb900d2a5,swee****,선택 옵션 Cracker Tray,3,갖고싶어서 1년내내 담아둔 접시 드디어 품었어요!\n깨지지 않고 잘 왔네요.\n넘 귀엽습니다. 이번 아마존 블프행사때 하나 더 구입했어요
658ff49811c27a0fb900d2a6,kent****,선택 옵션 Treat Bowl,4,잘~왔어요!살펴봤지만 문제없네요!!\n묵직하고 꽤 커요~~맘에 들어요!!bb\n중국생산이 아쉽지만요 ㅎㅎ\n홀리데이 정말 예쁘네요!!크리스 마스 분위기 물씬!!\n하나 둘씩 모으게 될 것 같아요~^.^\n잘 쓸게요~
658ff49811c27a0fb900d2a7,ljc5***,선택 옵션 Party Plate,5,깨짐이나 늦배송 없이 일주일만에 잘왔습니다\n너무 예쁘고요 연말식사한테 포인트로 딱이라서 스프나\n스튜같은류 넣으려고요 예쁨 쁨쁨이고 제꺼는 유약 흘림자국 없이 양품왓습니당
658ff49811c27a0fb900d2a8,올챙,"선택 옵션 Candy Dish, Cupcake",5,요거 구매하고 딸내미는 크리스마스 파티 할 생각만 하고 있어요 접시 하나로 행복한 크리스마스가 될듯해요 \n동영상 찍다가 접시에 금이 간줄 알고 깜짝 놀랬어요 ㅎㅎ\n아깐 실금을 본거 같았는데 ^^; 다행히 잘못본거 같아요 
658ff49811c27a0fb900d2a9,막내애옹이,선택 옵션 2-Tiered Server,3,생각보다 좀 작지만 블프세일로 저렴하게 구매해서 좋습니다.\n넘 귀엽고 성탄분위기 제대로네요!
658ff49811c27a0fb900d2aa,tt00**,선택 옵션 Cheese Slab,4,너무 예쁩니다. 정말 실물이랑 똑같아서 기분이 매우 좋았습니다. 크리스마스 쿠키넣어서 플레이팅 하면 매우 돋보일거라 예상됩니다.
658ff49811c27a0fb900d2ab,koil****,"선택 옵션 Accent Plate, Gingerbread",5,블프 세일로 저렴해졌길래 집에 있음에도 하나 더 질렀어요. 요건 지인 선물로 주려고 합니다.\n상자는 좀 찢어져와서 좀 아쉽네요.
658ff49811c27a0fb900d2ac,naom****,선택 옵션 Party Plate,5,일반 접시보다 두꺼워 맘에 들고 나이프도 넘 앙증맞고 귀여워 아이들도 좋아해요
658ff49811c27a0fb900d2ad,kent****,선택 옵션 Treat Bowl,4,블프에 레녹스 홀리데이 상품 싸게삿어요.\n포장은 허술하지만\n다행히 깨지지않고 도착했어요.
658ff49811c27a0fb900d2ae,wkdw******,선택 옵션 Party Plate,5,11/29일주문해 오늘12/14일 오랜 기다림 끝에 받았네요. 레녹스 홀리데이 간식볼 주전부리 담을려고 샀어요. 예쁘네요.잘 쓸게요~
658ff49811c27a0fb900d2af,sabi********,"선택 옵션 Accent Plate, Gingerbread",5,이？니다ㅋ근데 금테부분이 무지하게 조악하다랄까요ㅋㅋㅋ\n걍 장식품처럼 쓰려고 싼맛에ㅋ
658ff49811c27a0fb900d2b0,sabi********,선택 옵션 Party Plate,4,신기한게  포장이  이리  허술한데   깨지지  않고  왔다는  것...  약간  복볼복이  있는데  이번에  온것은  밑굽도  깨끗하고 유약도  잘  칠해져 있네요.   큰 사이즈보다   작은  용기가  쓰임이  아기자기  많아요.
658ff49811c27a0fb900d2b1,lhy1*****,선택 옵션 Cheese Plate with Knife,5,"배송을 기다리다 지칠때쯤 16일 만에 도착해 상품 수령했네요.레녹스 홀리데이 트리 접시 작지만 귀엽고, 예뻐네요~ 앞접시 크기예요. 잘 쓸게요~"
658ff49811c27a0fb900d2b2,웁스!!,선택 옵션 Cheese Plate with Knife,5,너무 이뻐서 1년 전에 담아놓고 1년내내 고민하다 구입했어요.\n그만큼 꼭 필요했던건 아니니까. ㅋ\n레녹스 카달로그처럼 키세스 초콜릿 넣어두니 넘 이쁘네요
658ff49811c27a0fb900d2b3,지누벼리,선택 옵션 Oblong Platter,5,깨지지 않고 무사히 잘왔습니다.\n중국생산 제품이고 다른 홀리데이 그릇보다 전사가 매끈하지 않고 요철이 있어요.
658ff49811c27a0fb900d2b4,anna****,선택 옵션 2-Tiered Server,5,상당히 무게가 나가는 치즈보드예요.  치즈보드외에  요리 플레이팅하기 좋을것 같네요
658ff49911c27a0fb900d2b5,dljh**,"선택 옵션 Accent Plate, Gingerbread Man",5,연말이다가와서 샀는데 너무귀여워요!! 크리스마스 느낌 물씬납니다. 쿠키나 치즈담아먹기좋을것같아요
658ff49911c27a0fb900d2b6,웁스!!,선택 옵션 Cheese Plate with Knife,5,작고 귀여워여~ 티스푼 놓는것으로나 쓸수있을 작은 \n사이즈 입니다
658ff49911c27a0fb900d2b7,naom****,선택 옵션 Hors D'Oeuvres Tray,5,1만원대로  구매했습니다.   포장은  허술하고  유약이  고르지 못하네요.   그냥  사용은  하는데  약간  아쉽네요
658ff49911c27a0fb900d2b8,나의라임오렌지나무,선택 옵션 Treat Bowl,4,크리스마스 기념으로 산건데 이뻐요\n집에 포인트 두기\n좋습니다 ㅎㅎ\n\n사이즈는 한뼘보다 잗아요!
658ff49911c27a0fb900d2b9,주연공원,"선택 옵션 Accent Plate, Gingerbread Man",5,Lenox Holiday  디너웨어 세트가 있어서 \n포인트로 놓을 \n홀리데이시리즈 쿠키맨 플레이트 주문했어요 \n\n박스에 들어서 봉투에 담겨 배송왔는데 \n깨지지 않게 잘받았어요 \n파손 없이 도착해서 너무 다행이예요 \n\n트리모양 플레이트랑 같이 주문했는데\n트리모양은 마무리가 좀 아쉬웠는데 \n쿠키맨은 깔끔한게 잘 왔어요 \n\n레녹스 홀리데이 디너웨어랑 함께\n테이블 세팅하면  예쁠거 같고 \n따로 장식용으로 써도 이쁘겠어요 \n\n주문하고 아직 배송전이었는데 \n가격이 좀더 내려간거 보고  \n하루나 이틀 늦게 주문할껄 아쉬웠어요 
658ff49911c27a0fb900d2ba,redn*****,"선택 옵션 Accent Plate, Gingerbread Man",5,더보기
658ff49911c27a0fb900d2bb,muni****,선택 옵션 Cheese Plate with Knife,5,Lenox  홀리데이 시리즈 \n디너웨어 세트를 갖고 있어서 \n이번 블프세일에는 포인트 장식용으로 \n트리 쉐입 플레이트를 주문했어요 \n\n진빨강 레녹스 상자에 넣어서 봉투에 배송 왔는데 \n안깨지고 무사히 받았어요 \n\n트리모양 포인트 플레이트 사이즈는 생각보다 작고 \n가장자리 금테두리가  울퉁불퉁 \n바닥면도  고르지않고 거친게 왔어요 \n예전에 샀던 홀리데이 디너웨어는 매끈하고 마무리도 깨끗했는데 . \n\n트리 플레이트는  전체적으로  아쉬워요 \n뽑기운이 좀 부족했나봐요 \n\n그리고 제가 주문하고  아직 도착전이었는데 \n가격이 살짝 내려갔어요 \n오늘 받았는데 며칠 늦게 주문힐껄 
658ff49911c27a0fb900d2bc,jyu1***,선택 옵션 Party Plate,5,더보기
658ff49911c27a0fb900d2bd,벨기에산초콜릿,선택 옵션 Cheese Slab,3,너무. 이뻐요\n배송은 오래걸렸지만 받고보니 참 이쁘네요 
658ff49911c27a0fb900d2be,bliz******,선택 옵션 Cracker Tray,5,할인할때 사려고 기존에 2개 구입하고 한게 더 추가로 구매했어요. 레녹스 4개씩 짝맞추기 들어갔는데 한달에 1~2개씩 구매해서 벌써 여러종류 짝 맞췄어요. 요렇게 구매하니까 큰돈 안들이고 소소하니 모으기 재밌어요^^
658ff49911c27a0fb900d2bf,psyi***,"선택 옵션 Accent Plate, Gingerbread Man",5,"크고 이뻐요\n연말모임 초대시 사용하려고 구매했어요\n크기가 커서 구이,찜  등 다용도로 활용가능할듯해요\n금액변동이 크네요\n사고5000원 낮아져서 맴찢ㅜㅜ"
658ff49911c27a0fb900d2c0,치킨두마리,선택 옵션 Accent Plate,5,되게 가볍고 예뻐요!!치즈슬랩이랑 함께 받았어요~^^\n조립이 번거로운데~어렵진 않아보여요~~\n중심잡아 주는 스틸이 좀 약해보이긴 하지만~~일단 조립해보고  뭔가를 올려놓아봐야 알것 같아요~\n사용후 추가 후기남길게요~^.^
